Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
a7a2bd8c-a692-3a6b-86cb-356ecdd696e9,75f0d4cd-dbbb-3037-b6ad-2e99665728c7,Kim439 Friesen796,M,GENERAL PRACTICE,70 FULTON ST,BOSTON,MA,021091402,42.362439499999994,-71.05377386223965,78,0
d138a197-d7d1-376a-81ca-85a438afe474,fa564970-fde4-332c-91d9-c0747b032d3e,Jeremy766 Hudson301,M,GENERAL PRACTICE,34 SOUTH LINCOLN STREET,NATICK,MA,017606049,42.2731232,-71.3105334275248,23,0
4d5ee92a-492a-391b-a2d8-a5bd82d9cbbe,a3a72023-3f37-3d77-be82-62085a912993,María Luisa888 Jiménez568,F,GENERAL PRACTICE,311 STATE STREET,SPRINGFIELD,MA,011051140,42.10500795,-72.58124154847081,68,0
6a573f4b-f381-3c8a-aaae-ffe5a0924e3b,1311c44a-85cb-3aea-a143-e5d7892ced8b,Kathrine376 Reinger292,F,GENERAL PRACTICE,300 KENSINGTON AVE,SPRINGFIELD,MA,011071139,42.091896,-72.559437,279,0
ae1ef9c7-fcb2-3304-b646-b90279f6e373,5fab4eec-522e-334a-a3e0-41605e009495,Lou594 Fadel536,M,GENERAL PRACTICE,485 FRANKLIN ST,FRAMINGHAM,MA,017026215,42.2901292,-71.42823088074331,1,0
96c52c6e-7e4f-390e-80c4-c4fce7ddd7b3,817a1428-2045-3e89-9fa2-ef7d287d6fa5,Gracia333 Schuster709,F,GENERAL PRACTICE,70-71 N PARISH RD,LAWRENCE,MA,01843,42.690315,-71.150015,12,0
d81efecd-4b57-3a51-8331-72cd5dedc81f,1a40cadb-d382-3853-9975-8b74417f291b,Williams176 Kilback373,M,GENERAL PRACTICE,300 BROOKSBY VILLAGE DRIVE,PEABODY,MA,019601445,42.55186086054086,-70.97261268384547,4,0
74583461-ec28-318b-9375-a81a14752381,4bf8af75-4da2-331d-b94e-9975a887face,Rudy520 Mosciski958,M,GENERAL PRACTICE,57 PROSPECT ST,NANTUCKET,MA,025542799,41.27514065,-70.10108985970798,65,0
e0d08789-9be9-3675-a062-e0a3b6fa5ac0,b4359169-6bc8-3e93-9e0c-19c6bf518e58,Hallie315 Auer97,F,GENERAL PRACTICE,126 MONUMENT ST,HAVERHILL,MA,018322527,42.78715445,-71.10946686154523,4,0
2fa8ef17-1776-321c-b972-0cbbfd7941b3,4846e68f-845b-38e6-aa40-48196bf9ff0e,Carylon722 Corwin846,F,GENERAL PRACTICE,130 COLRAIN RD,GREENFIELD,MA,013019625,42.59140995,-72.62336230812821,4,0
1ebee9c8-75e4-3a80-9a26-c066037d3053,667b46fe-0afa-3f70-a311-bbe3d52db050,Mickey576 Borer986,F,GENERAL PRACTICE,757 BOSTON POST RD,WORCESTER,MA,016071728,42.231371,-72.165386,62,0
b9980b1b-f49f-31c9-be72-087dd8383924,a4af40b8-0ddb-34bb-ae4a-95a17e9ad6f3,Cristopher265 Heaney114,M,GENERAL PRACTICE,100 MYLES STANDISH BOULEVARD  SUITE 103,TAUNTON,MA,027807340,41.948930849999996,-71.14141318475193,113,0
de123f89-2a88-34c4-a8c1-bdd686760f1c,009f87f0-4bb6-350c-ba41-0b3235a7ca43,Delbert384 Tromp100,M,GENERAL PRACTICE,277 ELLIOT ST,NEWTON UPPER FALLS,MA,024641201,42.3134306,-71.2206105,1,0
d4746c43-526b-3202-981d-cd77037bebd7,f945589f-88aa-366b-9e9d-2418d091112d,Azzie965 Ziemann98,F,GENERAL PRACTICE,105 ERDMAN WAY,LEOMINSTER,MA,014531805,42.54685255,-71.75737313871981,90,0
5fa9b9d0-1505-3ffc-9fd3-f555a0b16a6f,775df862-d2d1-3a68-9814-043f6aa6ea66,Kimberlee228 Barrows492,F,GENERAL PRACTICE,770 CONVERSE ST,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,1,0
9d58431a-6261-38ac-8f72-99cb63407582,fe675917-7b09-3afd-a6e6-128cc4de4734,Rod343 Kohler843,M,GENERAL PRACTICE,319A ALLSTON STREET,BRIGHTON,MA,021357652,42.345093,-71.139804,9,0
72564d2f-cbc8-35bd-9c43-760796d38d01,bdc3ee76-9cf3-316d-b202-a8da1ea3fa20,Laverna97 Rippin620,F,GENERAL PRACTICE,130 RUMFORD AVENUE  SUITE 211,AUBURNDALE,MA,024661370,42.35853505,-71.24125521214887,40,0
130a2331-1d41-3a76-bad0-f535b348e48d,8447e2c7-df8d-3e1f-9d88-b67dcca2bcb6,Shirley182 Baumbach677,F,GENERAL PRACTICE,22 HILLSIDE AVE,GROTON,MA,014501284,42.61232115,-71.5798529093222,1,0
98ae9469-e587-3e55-8597-3659b9562547,7f08f09e-c5f7-38cd-83ba-ddafedd88a13,Shayne60 Pacocha935,M,GENERAL PRACTICE,133 SALEM ST,REVERE,MA,021511114,42.43833805,-71.01730877599738,1,0
da0ff81d-c462-3789-a4f4-ed74e92d9b4a,643eac8e-1620-3b6a-b9f3-664b003d22cd,Frederick289 Kiehn525,M,GENERAL PRACTICE,34 GIFFORD ST,NEW BEDFORD,MA,027442610,41.6177929,-70.91890087055067,380,0
04de8438-ef60-34f8-bf14-e52ea4b24bbe,8e3ca57f-6f74-3d61-9803-ab1424290216,Humberto482 Mann644,M,GENERAL PRACTICE,89 MORTON STREET,ANDOVER,MA,018102036,42.6551409,-71.12857340697036,7,0
a27ee4f3-3d02-37cd-b462-7f06f7fddae3,8f4d4f0b-9c98-33e1-b649-c304f3a4c431,Lino542 Johnson679,M,GENERAL PRACTICE,25 ORIOL DR,WORCESTER,MA,016051911,42.29596775,-71.7668897446588,2,0
bd4e6b2b-cdba-3082-a4d5-5ec8972b9fbe,5fcff9db-16e4-3e56-aa78-abbc16338097,Marcus77 Schamberger479,M,GENERAL PRACTICE,295 VARNUM AVE,WESTFORD,MA,018863513,42.5792583,-71.4378411,2087,0
e51e6004-ab4e-33a1-a14d-10c086844266,fa09396a-2926-3b21-ad0c-9f6cabbce0eb,Raquel318 Zaragoza109,F,GENERAL PRACTICE,1210 BOSTON PROVIDENCE TPKE,NORWOOD,MA,020625061,42.1714075,-71.1951186,40,0
2e95366b-e452-3358-8e4b-33a04c668c9c,8fed5af6-8e61-33f5-9835-e5d3ac5fdd4a,Thersa321 Farrell962,F,GENERAL PRACTICE,11 SAINT ANTHONY ST,CHICOPEE,MA,010132141,42.1813162,-72.61495050899758,3,0
c0c48de7-e7f7-34bd-979a-8c3b02e112af,84abfbd5-41c1-3df4-9b31-7ca93cb2309a,Cole117 Block661,M,GENERAL PRACTICE,85 HERRICK ST,BEVERLY,MA,019151790,42.56415055,-70.8751357650672,42,0
955b61d3-d2fc-38b6-99c9-e08bad81dd69,2617efb0-1afe-3c9c-afbe-2ca94f9c198c,Mohamed943 Jast432,M,GENERAL PRACTICE,140 WOOD RD,WEYMOUTH,MA,021901338,42.2212188,-70.9391625,41,0
1d9f78f4-bd11-3edf-863a-e0959b4806fd,fa61a21b-27de-3ba7-bc4a-0d7145bf72a6,Tamesha39 Rodriguez71,F,GENERAL PRACTICE,100 CUMMINGS CTR,BEVERLY,MA,019156126,42.559237100000004,-70.88594445364896,12,0
8ad94498-6efc-3ccc-82c7-ea564ebcf85e,1ddd51d1-7297-3c3b-bad5-98aecd5e4a79,Dinah304 Kub800,F,GENERAL PRACTICE,127 CAMBRIDGE STREET  SUTIE #2B,BURLINGTON,MA,018033735,42.50188325,-71.19559351572005,57,0
b162e373-5017-3ce9-ba20-366a78f107c4,4cb90b5f-734d-322f-a2f2-776824e1ce35,Lesha323 Emard19,F,GENERAL PRACTICE,770 CONVERSE STREET,LONGMEADOW,MA,011061719,42.0639853,-72.5521444,32,0
ed370b89-8f8e-3a6a-97af-9164d1955b74,93c3d861-e05d-33b9-91eb-1768470229d7,Garret233 Thiel172,M,GENERAL PRACTICE,10 CENTENNIAL DR,PEABODY,MA,019607938,42.5261827,-70.9529896,100,0
a8c63118-2cbf-3881-9fd0-0d287ba95147,233b0cce-d2eb-3d4e-bbfb-539cb9dccf4c,Carmen818 Christiansen251,M,GENERAL PRACTICE,100 LOCKE DR,MARLBOROUGH,MA,017527235,42.34926605,-71.580845441892,1,0
181b064e-014e-3997-a698-c2b1f6d77fd7,2e1eaaf1-ebb0-332c-8921-f48e15b91879,Tambra47 Nolan344,F,GENERAL PRACTICE,2 SEAPORT DRIVE,QUINCY,MA,021711599,42.29287335,-71.03019020136307,32,0
25455843-e4a6-3f2e-877e-ca09dc63ee41,c272e12f-e154-3fee-b05d-b7c0cab2657d,Trinidad33 King743,M,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,229,0
299c525b-8165-3607-908d-0cf4e0db82e9,7aaea79a-9ade-3982-a318-0a1613b9db55,Adán600 Hidalgo930,M,GENERAL PRACTICE,89 LEWIS BAY RD UNIT 4,HYANNIS,MA,026015240,41.6534847,-70.2823732,68,0
efb09b5b-c435-3ed9-b540-8d44fe79609e,ca1c0a76-f601-3a1c-a448-689cd3d56bb1,Livia401 Rippin620,F,GENERAL PRACTICE,96 FOREST STREET,PEABODY,MA,019603907,42.528469349999995,-70.95557442492182,12,0
1103ae3c-6b61-3d41-91e2-c7e6558325a2,8d0f0e66-b1dc-37fd-8b4e-0dcb6b3b446e,Les282 Pollich983,M,GENERAL PRACTICE,200 Springs Rd.,Bedford,MA,01730,42.503376,-71.272644,1142,0
073c5057-495a-3ee8-9f6a-f485ba3d4ea8,b66db758-a205-3227-9cfb-bf19d2c1962d,Noreen211 Stroman228,F,GENERAL PRACTICE,121 HARVARD AVENUE  2ND FL,ALLSTON,MA,021342702,42.35241825,-71.13220132573996,21,0
bae53543-4350-3281-9c1e-216e895384d7,b99b7849-2b53-33fb-8ce2-e3a95f17ae51,Diego848 Pouros728,M,GENERAL PRACTICE,910 BOSTON POST ROAD SUITE 320,MARLBOROUGH,MA,017523761,42.355106,-71.47654,44,0
8e46b1bc-2383-386d-8150-079ad77da8f4,f6a306cf-7bd6-35f4-a6b7-2d07d273914c,Carolynn568 Von197,F,GENERAL PRACTICE,63 FOUNTAIN ST STE 402,FRAMINGHAM,MA,017026280,42.27595495,-71.42631150114194,79,0
60279a98-2ff9-3a15-92a4-9c62bed949e8,32fcdfba-8c93-30f4-b15b-dd3b65c29deb,Sparkle906 Bernhard322,F,GENERAL PRACTICE,20 NORTH MAPLE STREET,HADLEY,MA,010359715,42.3615107,-72.55261320852942,28,0
8324a866-be65-3f27-9974-d6edc807097a,0ddb0329-b59d-3187-874c-602c649249c8,Lynn917 Cassin499,F,GENERAL PRACTICE,115 W SILVER ST,WESTFIELD,MA,010853678,42.1178811,-72.75935246865802,1252,0
036f9d50-5df0-37a5-bd68-8908fe86d79a,764bf964-6ab7-30eb-885b-3d713ca43265,Carrol931 Wilderman619,F,GENERAL PRACTICE,ROUTE 6   P O BOX 1430,WELLFLEET,MA,026677402,41.936423,-70.021074,42,0
72e8d987-77df-3070-9ad2-3659c4853df7,2cf06ddc-4c55-3c91-98f1-fb0188079c27,Alena861 Rolfson709,F,GENERAL PRACTICE,10 VETERANS MEMORIAL DRIVE,MILFORD,MA,017572900,42.14682295,-71.50153080894427,3,0
b332119d-e326-34c2-afd9-c49e7506fed7,d85d8f19-03ac-3ad5-957d-e8a36f7002de,Jovita355 Muller251,F,GENERAL PRACTICE,165 TOR CT,PITTSFIELD,MA,012013001,42.457583299999996,-73.2812227954125,29,0
34d3546d-26a6-3c7c-9a27-ce6fff0e7eff,02c936e2-3aee-38b2-88a4-81f3689b7bb7,Aaron697 Kohler843,M,GENERAL PRACTICE,120 FISHER AVENUE,BOSTON,MA,021203320,42.3276141,-71.1051603,50,0
4ec39ddf-b159-34f8-9f65-272ac111380d,5f7663da-4b19-3629-b8f2-fb07d75421d9,Buck819 Johnson679,M,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,102,0
c1b1036d-75b8-3784-bd9b-184563762be8,609ec9f1-e806-3427-b912-9e3b2915521d,Terence292 Conn188,M,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,90,0
73282035-3c14-341b-b737-55861924b830,5fa5e611-be3d-3ebb-8f71-124325f6005f,Rachele486 Nikolaus26,F,GENERAL PRACTICE,480 ROUTE 6A,EAST SANDWICH,MA,025371438,41.742172,-70.45251,315,0
31b047a3-4f25-33ad-ab81-52ae3712e729,bff65303-97b4-3841-950a-1c9e9e735de0,Omar359 Schimmel440,M,GENERAL PRACTICE,100 AMITY ST,FALL RIVER,MA,027212202,41.6737661,-71.16934217317342,1,0
a2d149fa-f49d-3410-9049-ea32337938e8,bb3d48eb-0c30-34f4-8950-790fc984741b,Denis399 Frami345,M,GENERAL PRACTICE,1601 WASHINGTON STREET,BOSTON,MA,021181951,42.3381394,-71.0748562,66,0
b95cd2f8-0cc9-3c85-817c-728879348e66,bf556284-7513-3620-a10e-5393183a9a87,Jesus702 Roob72,M,GENERAL PRACTICE,795 MIDDLE ST,FALL RIVER,MA,027211733,41.6924092,-71.16345107025307,68,0
b7a3636c-6ba4-3145-b05c-3a5bbba05a4b,9fd71acd-3535-353d-975f-ed7dbf5f9961,Concepción765 Pérez790,F,GENERAL PRACTICE,250 GREEN ST,GARDNER,MA,01440,42.586896550000006,-71.98672640006858,95,0
2fbd9cc3-6a80-3fea-a384-39f4377a1b41,e93b27a8-6507-3595-84a5-f899ce23a72d,Gertha313 Sanford861,F,GENERAL PRACTICE,70 EAST STREET,NORTH ANDOVER,MA,018456144,42.6839894,-71.1127065,33,0
2c9e3c7b-1e75-3583-935c-daa95a6389c2,352fd476-d328-3a61-9f9b-d2c2fbb2a233,Annmarie79 Barton704,F,GENERAL PRACTICE,68 DEAN ST,TAUNTON,MA,027802713,41.904424750000004,-71.07901221565147,2,0
cb1c3724-a985-3780-afe1-2d999216b570,2b84e56e-08b4-3078-b3ea-4d159208e065,Barton704 Bahringer146,M,GENERAL PRACTICE,1029 PLEASANT ST,BRIDGEWATER,MA,023242301,41.9718173,-71.00937893001648,129,0
451e05ac-5ec4-3e93-badb-062d35a8876e,05137a62-1a8f-34ff-8baf-a0c35c238ea0,Colleen54 Olson653,F,GENERAL PRACTICE,750  ATTUCKS LANE,HYANNIS,MA,026011950,41.676027500000004,-70.29727035,16,0
ac522725-8721-3d9d-bb6d-ea7e7eb25ef4,7b9a19b2-d900-3f93-a47b-4b88491fb57b,Tommy814 Witting912,F,GENERAL PRACTICE,308 KINGSTOWN WAY,DUXBURY,MA,023324647,42.030389650000004,-70.73959947632582,1,0
7f478a99-e3ff-3c41-979a-f776505d0e50,4ffa4412-1493-3beb-b8f0-6614dde953a4,Sulema841 Ryan260,F,GENERAL PRACTICE,363 HIGHLAND AVENUE,WAREHAM,MA,025715011,41.745636,-70.658192,968,0
081e0ed9-4cd3-3199-863b-09866adee792,ede4a423-6258-3ef5-b5ba-0fa6bb579563,Olinda137 Paucek755,F,GENERAL PRACTICE,326 NICHOLS ROAD,FITCHBURG,MA,014205478,42.5974358,-71.80761197366103,184,0
bbfc997e-a383-3c90-ab81-05ed38ab7b00,a14e698d-a9ba-3eae-9c8b-682ec726433d,Brian582 Cummerata161,M,GENERAL PRACTICE,776 WESTERN AVE,LYNN,MA,019052408,42.466763,-70.9494939,249,0
5f8d6836-8812-3e6f-916b-aaeae8ba58e9,69eae27b-7445-3652-bd34-b535abe0b011,Hong136 Schneider199,F,GENERAL PRACTICE,9 BICKNELL ST,QUINCY,MA,021696003,42.252227399999995,-70.96584679278924,19,0
f3978d0d-0cde-31d8-954e-3d19cfbb6d79,dd9914b0-9491-3330-a890-d34e95e497ea,Taylor21 Haley279,M,GENERAL PRACTICE,1061 PLEASANT ST,NEW BEDFORD,MA,027406728,41.64280275,-70.92865004309593,304,0
e4724513-5124-3ab7-979a-4e27f32d83bb,d4b9a3f0-210d-3e46-a2c7-e099658ac543,Ferdinand55 Moen819,M,GENERAL PRACTICE,7000 GREAT MEADOW ROAD,DEDHAM,MA,020264090,42.266408549999994,-71.19518435636284,35,0
1f742cac-7c00-369d-8e7d-e9e6b5705d96,a247ed53-5f17-3eb5-87be-1d2257fa1579,Kayleigh718 Weissnat378,F,GENERAL PRACTICE,44 KEYSTONE DR,LEOMINSTER,MA,014531904,42.55144955,-71.74402465363428,2,0
27d9df41-1513-3215-8056-d3292ccebc2a,4f183534-3e54-301c-b121-097faefc7bfd,Marcelo725 Gleason633,M,GENERAL PRACTICE,140 HIGH ST,SPRINGFIELD,MA,011051449,42.105369,-72.57893361775467,23,0
7202cfde-ee46-3f44-a7f4-b9109162c243,4c1a8ea6-b690-3c28-a02e-ebd82190ee65,Alejandro916 Quiroz936,M,GENERAL PRACTICE,885 WASHINGTON ST,BOSTON,MA,021111415,42.3479909,-71.064924,28,0
01537aec-a121-349d-bc7a-9467c55850fc,a7147477-c4dd-3018-b921-2707d7e098ee,Chrystal576 Kreiger457,F,GENERAL PRACTICE,164 PARKINGWAY,QUINCY,MA,021695020,42.245070088637796,-71.00313070924581,24,0
0fab24b3-2264-3463-9c15-d759959a38d9,5ba6765a-f335-36b0-9c6a-6bb494c5330d,Carlota980 Solís294,F,GENERAL PRACTICE,31 OLD ROUTE 7,WESTWOOD,MA,020902333,42.2139873,-71.2244987,78,0
6ffd42b5-c37c-3c38-9bd5-727925777383,b6eeaaf7-1683-3bcb-b6ee-81ce304636ef,Ariane992 Pagac496,F,GENERAL PRACTICE,170 GOVERNORS AVE,MELROSE,MA,021763225,42.4564323,-71.064182,1454,0
888cc2de-8754-3143-8430-1c6dfc7f9a6f,12dc66ee-e2c7-3d5a-892e-157ff1d47f32,Venice604 Rogahn59,F,GENERAL PRACTICE,242 GREEN ST,WINCHENDON,MA,014751820,42.68061,-72.060691,51,0
17f94a65-4500-3c1b-99bd-a6875197c9a6,65eda534-1bdc-3192-8d02-1c3764447790,Alonso270 Hand679,M,GENERAL PRACTICE,1244 BOYLSTON ST,CHESTNUT HILL,MA,024672115,42.3214927,-71.1711481,118,0
e039ae3a-d0ef-376f-be1b-805f99d64984,14932db8-e179-331d-98ad-dc1c352cb6d3,Lora418 Barrows492,F,GENERAL PRACTICE,743 MAIN ST,MELROSE,MA,021762707,42.460108950000006,-71.06216841036309,2,0
ffaaa19f-41d0-3a23-85a7-0445f1c4e8de,d613e441-68e8-3502-8adb-3f770a1276bf,Colin861 Witting912,M,GENERAL PRACTICE,114 WATER ST,MILFORD,MA,017573007,42.13661855,-71.53474614336832,269,0
632beb96-fff4-3e66-a8f3-b95e8dc0ce83,de29a374-221b-3cb4-8051-a02c1a35e5b7,Morgan564 Marvin195,M,GENERAL PRACTICE,562 WASHINGTON ST,SOUTH ATTLEBORO,MA,027036942,41.912892049999996,-71.36135809627689,341,0
